CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
"12/03/2017,20:30:00,6D,100 N LINWOOD AVE,LARCENY FROM AUTO,O,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57627,39.29404,""(39.294040000000, -76.576270000000)"",STREET,1"
"12/03/2017,20:23:00,4C,5200 SAINT GEORGES AVE,AGG. ASSAULT,O,OTHER,524,NORTHERN,Kenilworth Park,-76.60157,39.35164,""(39.351640000000, -76.601570000000)"",STREET,1"
"12/03/2017,20:19:00,6C,1500 HARFORD AVE,LARCENY,O,,343,EASTERN,Oliver,-76.60064,39.30802,""(39.308020000000, -76.600640000000)"",YARD/BUSIN,1"
"12/03/2017,20:16:00,4E,300 FURROW ST,COMMON ASSAULT,I,HANDS,841,SOUTHWESTERN,Carrollton Ridge,-76.65188,39.28368,""(39.283680000000, -76.651880000000)"",ROW/TOWNHO,1"
"12/03/2017,20:15:00,3AF,WASHINGTON ST & E FAYETTE ST,ROBBERY - STREET,O,FIREARM,212,SOUTHEASTERN,CARE,-76.58931,39.29412,""(39.294120000000, -76.589310000000)"",STREET,1"
"12/03/2017,20:15:00,4D,6200 CHINQUAPIN PKWY,AGG. ASSAULT,I,HANDS,522,NORTHERN,Glen Oaks,-76.59723,39.37073,""(39.370730000000, -76.597230000000)"",ROW/TOWNHO,1"
"12/03/2017,20:06:00,4E,600 S LEHIGH ST,COMMON ASSAULT,I,HANDS,242,SOUTHEASTERN,Greektown,-76.55792,39.28548,""(39.285480000000, -76.557920000000)"",ROW/TOWNHO,1"
"12/03/2017,20:00:00,3AF,500 E BELVEDERE AVE,ROBBERY - STREET,O,FIREARM,523,NORTHERN,Belvedere,-76.60931,39.36414,""(39.364140000000, -76.609310000000)"",PARKING LO,1"
"12/03/2017,20:00:00,4E,4200 FERNHILL AVE,COMMON ASSAULT,,HANDS,621,NORTHWESTERN,West Arlington,-76.68977,39.33769,""(39.337690000000, -76.689770000000)"",,1"
"12/03/2017,20:00:00,7C,1900 WOODBOURNE AVE,AUTO THEFT,O,,415,NORTHEASTERN,Loch Raven,-76.5802,39.35507,""(39.355070000000, -76.580200000000)"",OTHER - OU,1"
"12/03/2017,19:45:00,6D,300 S LEHIGH ST,LARCENY FROM AUTO,O,,242,SOUTHEASTERN,Greektown,-76.55821,39.28883,""(39.288830000000, -76.558210000000)"",STREET,1"
"12/03/2017,19:44:00,6G,1500 RUSSELL ST,LARCENY,I,,941,SOUTHERN,Carroll - Camden Industri,-76.62769,39.27408,""(39.274080000000, -76.627690000000)"",OTHER - IN,1"
"12/03/2017,19:37:00,3AF,3300 W BELVEDERE AVE,ROBBERY - STREET,,FIREARM,633,NORTHWESTERN,Arlington,-76.67804,39.34775,""(39.347750000000, -76.678040000000)"",,1"
"12/03/2017,19:15:00,7A,2900 EDMONDSON AVE,AUTO THEFT,O,,814,SOUTHWESTERN,Franklintown Road,-76.66604,39.29445,""(39.294450000000, -76.666040000000)"",PARKING LO,1"
"12/03/2017,19:00:00,6E,800 W LEXINGTON ST,LARCENY,O,,712,WESTERN,Poppleton,-76.63134,39.29104,""(39.291040000000, -76.631340000000)"",STREET,1"
"12/03/2017,18:50:00,5A,900 EXETER HALL AVE,BURGLARY,I,,513,NORTHERN,Better Waverly,-76.60596,39.32245,""(39.322450000000, -76.605960000000)"",ROW/TOWNHO,1"
"12/03/2017,18:36:00,5D,2500 W NORTHERN PKWY,BURGLARY,I,,533,NORTHERN,Mount Washington,-76.67088,39.35664,""(39.356640000000, -76.670880000000)"",SCHOOL,1"
"12/03/2017,18:20:00,4C,3800 LIBERTY HEIGHTS AVE,AGG. ASSAULT,I,OTHER,642,NORTHWESTERN,Callaway-Garrison,-76.6813,39.32705,""(39.327050000000, -76.681300000000)"",DRUG STORE,1"
"12/03/2017,18:20:00,6C,3800 LIBERTY HEIGHTS AVE,LARCENY,I,,642,NORTHWESTERN,Callaway-Garrison,-76.6813,39.32705,""(39.327050000000, -76.681300000000)"",DRUG STORE,1"
"12/03/2017,18:02:00,6D,3500 W CATON AVE,LARCENY FROM AUTO,O,,842,SOUTHWESTERN,Saint Josephs,-76.6754,39.28752,""(39.287520000000, -76.675400000000)"",STREET,1"
"12/03/2017,18:00:00,6D,4900 SNADER AVE,LARCENY FROM AUTO,,,613,NORTHWESTERN,Lucille Park,-76.67784,39.3411,""(39.341100000000, -76.677840000000)"",,1"
"12/03/2017,18:00:00,6E,2800 HILLDALE AVE,LARCENY,,,612,NORTHWESTERN,Park Circle,-76.65995,39.32742,""(39.327420000000, -76.659950000000)"",,1"
"12/03/2017,17:55:00,6D,4300 6TH ST,LARCENY FROM AUTO,O,,913,SOUTHERN,Brooklyn,-76.60058,39.22727,""(39.227270000000, -76.600580000000)"",STREET,1"
"12/03/2017,17:44:00,4E,4300 MARBLE HALL RD,COMMON ASSAULT,I,HANDS,413,NORTHEASTERN,New Northwood,-76.59278,39.34257,""(39.342570000000, -76.592780000000)"",APT/CONDO,1"
"12/03/2017,17:30:00,6D,6500 EASTERN AVE,LARCENY FROM AUTO,O,,242,SOUTHEASTERN,Pulaski Industrial Area,-76.53628,39.28775,""(39.287750000000, -76.536280000000)"",PARKING LO,1"
"12/03/2017,17:23:00,5A,400 POPLAR GROVE ST,BURGLARY,I,,842,SOUTHWESTERN,Penrose/Fayette Street Ou,-76.66485,39.29271,""(39.292710000000, -76.664850000000)"",ROW/TOWNHO,1"
"12/03/2017,17:17:00,4B,600 S LEHIGH ST,AGG. ASSAULT,I,KNIFE,242,SOUTHEASTERN,Greektown,-76.55792,39.28548,""(39.285480000000, -76.557920000000)"",ROW/TOWNHO,1"
"12/03/2017,17:10:00,3B,100 MCMECHEN ST,ROBBERY - STREET,O,,132,CENTRAL,Bolton Hill,-76.62388,39.31003,""(39.310030000000, -76.623880000000)"",STREET,1"
"12/03/2017,17:00:00,6E,2600 GATEHOUSE DR,LARCENY,O,,622,NORTHWESTERN,Purnell,-76.70472,39.3203,""(39.320300000000, -76.704720000000)"",STREET,1"
"12/03/2017,16:50:00,5A,400 BRUNSWICK ST,BURGLARY,I,,841,SOUTHWESTERN,Millhill,-76.65944,39.27948,""(39.279480000000, -76.659440000000)"",ROW/TOWNHO,1"
"12/03/2017,16:45:00,4D,800 W OSTEND ST,AGG. ASSAULT,,HANDS,932,SOUTHERN,Washington Village/Pigtow,-76.62898,39.278,""(39.278000000000, -76.628980000000)"",,1"
"12/03/2017,16:33:00,4C,2400 W NORTH AVE,AGG. ASSAULT,O,OTHER,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65613,39.30941,""(39.309410000000, -76.656130000000)"",STREET,1"
"12/03/2017,16:30:00,6D,300 N GAY ST,LARCENY FROM AUTO,O,,312,EASTERN,Penn-Fallsway,-76.60817,39.2932,""(39.293200000000, -76.608170000000)"",STREET,1"
"12/03/2017,16:00:00,6E,0 S MONASTERY AVE,LARCENY,O,,842,SOUTHWESTERN,Saint Josephs,-76.67879,39.28592,""(39.285920000000, -76.678790000000)"",STREET,1"
"12/03/2017,16:00:00,7A,0 S DUNCAN ST,AUTO THEFT,O,,212,SOUTHEASTERN,Butcher's Hill,-76.58677,39.2914,""(39.291400000000, -76.586770000000)"",OTHER - OU,1"
"12/03/2017,15:10:00,5A,800 N ROSE ST,BURGLARY,I,,323,EASTERN,Milton-Montford,-76.58171,39.30031,""(39.300310000000, -76.581710000000)"",ROW/TOWNHO,1"
"12/03/2017,15:00:00,4C,3700 PASCAL AVE,AGG. ASSAULT,I,OTHER,911,SOUTHERN,Curtis Bay,-76.59152,39.23074,""(39.230740000000, -76.591520000000)"",ROW/TOWNHO,1"
"12/03/2017,15:00:00,5E,5200 YORK RD,BURGLARY,I,,521,NORTHERN,York-Homeland,-76.60984,39.35297,""(39.352970000000, -76.609840000000)"",RELIGIOUS,1"
"12/03/2017,15:00:00,6G,1700 WILMINGTON AVE,LARCENY,I,,831,SOUTHWESTERN,Morrell Park,-76.65579,39.2666,""(39.266600000000, -76.655790000000)"",ROW/TOWNHO,1"
"12/03/2017,15:00:00,7A,6500 EASTERN AVE,AUTO THEFT,O,,424,NORTHEASTERN,Westfield,-76.54631,39.35894,""(39.358940000000, -76.546310000000)"",PARKING LO,1"
"12/03/2017,14:30:00,6G,2000 W LANVALE ST,LARCENY,I,,722,WESTERN,Midtown-Edmondson,-76.65007,39.29743,""(39.297430000000, -76.650070000000)"",ROW/TOWNHO,1"
"12/03/2017,14:30:00,6G,600 E 25TH ST,LARCENY,I,,342,NORTHEASTERN,East Baltimore Midway,-76.60514,39.31825,""(39.318250000000, -76.605140000000)"",OTHER - IN,1"
"12/03/2017,14:30:00,6J,4100 GROVELAND AVE,LARCENY,O,,621,NORTHWESTERN,West Arlington,-76.68739,39.34073,""(39.340730000000, -76.687390000000)"",OTHER - OU,1"
"12/03/2017,14:22:00,6J,1200 W LAFAYETTE AVE,LARCENY,O,,743,WESTERN,Sandtown-Winchester,-76.6374,39.29913,""(39.299130000000, -76.637400000000)"",STREET,1"
"12/03/2017,14:05:00,5A,2300 E MADISON ST,BURGLARY,I,,323,EASTERN,Milton-Montford,-76.58464,39.29983,""(39.299830000000, -76.584640000000)"",ROW/TOWNHO,1"
"12/03/2017,14:00:00,4E,2700 ROSLYN AVE,COMMON ASSAULT,I,HANDS,641,NORTHWESTERN,Garwyn Oaks,-76.67812,39.31843,""(39.318430000000, -76.678120000000)"",ROW/TOWNHO,1"
"12/03/2017,13:57:00,6D,4500 HARFORD RD,LARCENY FROM AUTO,O,,421,NORTHEASTERN,Lauraville,-76.57119,39.34145,""(39.341450000000, -76.571190000000)"",STREET,1"
"12/03/2017,13:19:00,3B,2200 BRYANT AVE,ROBBERY - STREET,O,,732,WESTERN,Parkview/Woodbrook,-76.6493,39.31644,""(39.316440000000, -76.649300000000)"",STREET,1"
"12/03/2017,13:15:00,3AJF,4400 FOREST VIEW AVE,ROBBERY - CARJACKING,I,FIREARM,445,NORTHEASTERN,Cedmont,-76.53269,39.34993,""(39.349930000000, -76.532690000000)"",ROW/TOWNHO,1"
"12/03/2017,13:00:00,6D,0 COMMERCE ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,-76.61018,39.28964,""(39.289640000000, -76.610180000000)"",STREET,1"
"12/03/2017,1235,9S,900 N EDEN ST,SHOOTING,Outside,FIREARM,313,EASTERN,Oldtown,-76.59931,39.30036,""(39.300360000000, -76.599310000000)"",Street,1"
"12/03/2017,12:37:00,4A,900 N EDEN ST,AGG. ASSAULT,O,FIREARM,313,EASTERN,Oldtown,-76.59931,39.30036,""(39.300360000000, -76.599310000000)"",STREET,1"
"12/03/2017,12:30:00,4E,3900 ERDMAN AVE,COMMON ASSAULT,I,HANDS,432,NORTHEASTERN,Belair-Edison,-76.56838,39.31499,""(39.314990000000, -76.568380000000)"",ROW/TOWNHO,1"
"12/03/2017,12:23:00,3B,2400 LOCH RAVEN RD,ROBBERY - STREET,O,,342,EASTERN,East Baltimore Midway,-76.6087,39.31669,""(39.316690000000, -76.608700000000)"",STREET,1"
"12/03/2017,12:21:00,4C,6100 ALTA AVE,AGG. ASSAULT,O,OTHER,424,NORTHEASTERN,Westfield,-76.54474,39.35425,""(39.354250000000, -76.544740000000)"",DRIVEWAY,1"
"12/03/2017,12:00:00,4E,3000 E MADISON ST,COMMON ASSAULT,O,HANDS,323,EASTERN,Madison-Eastend,-76.57491,39.30021,""(39.300210000000, -76.574910000000)"",PARK,1"
"12/03/2017,11:15:00,7A,RIDGEWOOD AV,AUTO THEFT,O,,613,NORTHWESTERN,Lucille Park,-76.66988,39.33958,""(39.339580000000, -76.669880000000)"",STREET,1"
"12/03/2017,11:00:00,5A,3400 WALBROOK AVE,BURGLARY,I,,812,SOUTHWESTERN,Mount Holly,-76.67446,39.30989,""(39.309890000000, -76.674460000000)"",ROW/TOWNHO,1"
"12/03/2017,11:00:00,6D,200 CLAY ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,-76.6183,39.29233,""(39.292330000000, -76.618300000000)"",STREET,1"
"12/03/2017,10:30:00,6D,1400 ELMTREE ST,LARCENY FROM AUTO,O,,911,SOUTHERN,Curtis Bay,-76.59144,39.22436,""(39.224360000000, -76.591440000000)"",STREET,1"
"12/03/2017,10:00:00,4E,0 N CURLEY ST,COMMON ASSAULT,I,HANDS,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57555,39.2928,""(39.292800000000, -76.575550000000)"",ROW/TOWNHO,1"
"12/03/2017,10:00:00,5A,2100 MOUNT ROYAL TER,BURGLARY,I,,133,CENTRAL,Reservoir Hill,-76.62705,39.31356,""(39.313560000000, -76.627050000000)"",ROW/TOWNHO,1"
"12/03/2017,09:00:00,4B,2400 HOLLINS FERRY RD,AGG. ASSAULT,O,KNIFE,921,SOUTHERN,Mount Winans,-76.64212,39.26303,""(39.263030000000, -76.642120000000)"",STREET,1"
"12/03/2017,09:00:00,5D,0 LIGHT ST,BURGLARY,I,,111,CENTRAL,Downtown,-76.61384,39.28953,""(39.289530000000, -76.613840000000)"",CONSTRUCTI,1"
"12/03/2017,08:00:00,6D,0 S CULVER ST,LARCENY FROM AUTO,O,,842,SOUTHWESTERN,Saint Josephs,-76.6775,39.28593,""(39.285930000000, -76.677500000000)"",STREET,1"
"12/03/2017,07:33:00,3JF,5300 NELSON AVE,ROBBERY - RESIDENCE,I,FIREARM,633,NORTHWESTERN,Arlington,-76.68475,39.34766,""(39.347660000000, -76.684750000000)"",APT/CONDO,1"
"12/03/2017,07:33:00,3JF,5300 NELSON AVE,ROBBERY - RESIDENCE,I,FIREARM,633,NORTHWESTERN,Arlington,-76.68475,39.34766,""(39.347660000000, -76.684750000000)"",APT/CONDO,1"
"12/03/2017,07:00:00,6D,800 LINDEN AVE,LARCENY FROM AUTO,I,,142,CENTRAL,Mount Vernon,-76.62075,39.2993,""(39.299300000000, -76.620750000000)"",GARAGE ON,1"
"12/03/2017,07:00:00,6E,4200 FAIRFAX RD,LARCENY,O,,641,NORTHWESTERN,West Forest Park,-76.68815,39.32033,""(39.320330000000, -76.688150000000)"",PARKING LO,1"
"12/03/2017,06:10:00,3B,1400 UNION AVE,ROBBERY - STREET,,,531,NORTHERN,Hampden,-76.63848,39.33267,""(39.332670000000, -76.638480000000)"",,1"
"12/03/2017,06:00:00,7A,3900 GROVELAND AVE,AUTO THEFT,O,,621,NORTHWESTERN,West Arlington,-76.68422,39.34078,""(39.340780000000, -76.684220000000)"",STREET,1"
"12/03/2017,05:00:00,4E,400 RUSSELL ST,COMMON ASSAULT,,HANDS,941,SOUTHERN,Ridgely's Delight,-76.6235,39.28491,""(39.284910000000, -76.623500000000)"",,1"
"12/03/2017,04:40:00,4A,1600 PRESBURY ST,AGG. ASSAULT,O,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64433,39.30805,""(39.308050000000, -76.644330000000)"",STREET,1"
"12/03/2017,04:03:00,7A,6700 BRENTWOOD AVE,AUTO THEFT,O,,243,SOUTHEASTERN,Graceland Park,-76.53055,39.27273,""(39.272730000000, -76.530550000000)"",STREET,1"
"12/03/2017,03:24:00,3B,400 ELRINO ST,ROBBERY - STREET,O,,241,SOUTHEASTERN,Bayview,-76.54295,39.28894,""(39.288940000000, -76.542950000000)"",STREET,1"
"12/03/2017,03:07:00,3B,3100 E FAYETTE ST,ROBBERY - STREET,I,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57305,39.29473,""(39.294730000000, -76.573050000000)"",ROW/TOWNHO,1"
"12/03/2017,0235,1F,3700 S HANOVER ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,Brooklyn,-76.61013,39.23744,""(39.237440000000, -76.610130000000)"",Street,1"
"12/03/2017,0235,9S,3700 S HANOVER ST,SHOOTING,Outside,FIREARM,913,SOUTHERN,Brooklyn,-76.61013,39.23744,""(39.237440000000, -76.610130000000)"",Street,1"
"12/03/2017,0235,9S,3700 S HANOVER ST,SHOOTING,Outside,FIREARM,913,SOUTHERN,Brooklyn,-76.61013,39.23744,""(39.237440000000, -76.610130000000)"",Street,1"
"12/03/2017,0132,9S,3200 E MONUMENT ST,SHOOTING,Outside,FIREARM,224,EASTERN,Ellwood Park/Monument,-76.57215,39.29921,""(39.299210000000, -76.572150000000)"",Dwelling,1"
"12/03/2017,01:37:00,4A,3200 E MONUMENT ST,AGG. ASSAULT,I,FIREARM,224,EASTERN,Ellwood Park/Monument,-76.57215,39.29921,""(39.299210000000, -76.572150000000)"",ROW/TOWNHO,1"
"12/03/2017,01:35:00,4E,1000 S CHARLES ST,COMMON ASSAULT,,HANDS,942,SOUTHERN,Federal Hill,-76.61448,39.27807,""(39.278070000000, -76.614480000000)"",,1"
"12/03/2017,01:28:00,4E,2400 E FAYETTE ST,COMMON ASSAULT,O,HANDS,221,SOUTHEASTERN,Patterson Place,-76.58233,39.29442,""(39.294420000000, -76.582330000000)"",YARD/BUSIN,1"
"12/03/2017,01:23:00,4E,700 PRESIDENT ST,COMMON ASSAULT,O,HANDS,211,SOUTHEASTERN,Inner Harbor,-76.60143,39.2829,""(39.282900000000, -76.601430000000)"",STREET,1"
"12/03/2017,01:15:00,7A,1200 W MOUNT ROYAL AVE,AUTO THEFT,O,,141,CENTRAL,Mid-Town Belvedere,-76.62022,39.30677,""(39.306770000000, -76.620220000000)"",STREET,1"
"12/03/2017,01:00:00,7A,4400 PARK HEIGHTS AVE,AUTO THEFT,O,,614,NORTHWESTERN,Central Park Heights,-76.66641,39.33978,""(39.339780000000, -76.666410000000)"",STREET,1"
"12/03/2017,00:33:00,4E,400 E BALTIMORE ST,COMMON ASSAULT,O,HANDS,111,CENTRAL,Downtown,-76.61015,39.28976,""(39.289760000000, -76.610150000000)"",STREET,1"
"12/03/2017,00:33:00,4E,400 E BALTIMORE ST,COMMON ASSAULT,O,HANDS,111,CENTRAL,Downtown,-76.61015,39.28976,""(39.289760000000, -76.610150000000)"",STREET,1"
"12/03/2017,00:33:00,6J,400 E BALTIMORE ST,LARCENY,O,,111,CENTRAL,Downtown,-76.61015,39.28976,""(39.289760000000, -76.610150000000)"",STREET,1"
"12/03/2017,00:33:00,6J,400 E BALTIMORE ST,LARCENY,O,,111,CENTRAL,Downtown,-76.61015,39.28976,""(39.289760000000, -76.610150000000)"",STREET,1"
"12/03/2017,00:20:00,3AF,26TH ST & ST PAUL ST,ROBBERY - STREET,O,FIREARM,512,NORTHERN,Charles Village,-76.61549,39.31942,""(39.319420000000, -76.615490000000)"",STREET,1"
"12/03/2017,00:00:00,7A,ST & GOUGH ST,AUTO THEFT,O,,231,SOUTHEASTERN,Highlandtown,-76.56348,39.28878,""(39.288780000000, -76.563480000000)"",STREET,1"
"12/02/2017,23:30:00,4E,200 N GAY ST,COMMON ASSAULT,O,HANDS,211,EASTERN,Jonestown,-76.60812,39.29317,""(39.293170000000, -76.608120000000)"",STREET,1"
"12/02/2017,23:20:00,4E,2500 REISTERSTOWN RD,COMMON ASSAULT,I,HANDS,732,WESTERN,Parkview/Woodbrook,-76.65105,39.31719,""(39.317190000000, -76.651050000000)"",ROW/TOWNHO,1"
"12/02/2017,23:15:00,6G,7400 HARFORD RD,LARCENY,I,,424,NORTHEASTERN,North Harford Road,-76.54625,39.3698,""(39.369800000000, -76.546250000000)"",OFFICE BUI,1"
"12/02/2017,23:00:00,5D,2500 SEABURY RD,BURGLARY,I,,922,SOUTHERN,Cherry Hill,-76.62298,39.25197,""(39.251970000000, -76.622980000000)"",SCHOOL,1"
"12/02/2017,23:00:00,7A,400 FALLSWAY,AUTO THEFT,O,,111,EASTERN,Penn-Fallsway,-76.60909,39.29311,""(39.293110000000, -76.609090000000)"",STREET,1"
"12/02/2017,23:00:00,7A,1400 N MILTON AVE,AUTO THEFT,O,,331,EASTERN,Broadway East,-76.58283,39.30693,""(39.306930000000, -76.582830000000)"",STREET,1"
"12/02/2017,22:38:00,4E,2700 HARLEM AVE,COMMON ASSAULT,I,HANDS,721,WESTERN,Mosher,-76.66161,39.2956,""(39.295600000000, -76.661610000000)"",ROW/TOWNHO,1"
"12/02/2017,22:30:00,3AO,2200 N FULTON AVE,ROBBERY - STREET,O,OTHER,732,WESTERN,Parkview/Woodbrook,-76.64624,39.3133,""(39.313300000000, -76.646240000000)"",STREET,1"
"12/02/2017,22:30:00,6E,1100 ELBANK AVE,LARCENY,O,,522,NORTHERN,Glen Oaks,-76.59523,39.36506,""(39.365060000000, -76.595230000000)"",STREET,1"
"12/02/2017,22:15:00,4A,3700 S HANOVER ST,AGG. ASSAULT,O,FIREARM,913,SOUTHERN,Brooklyn,-76.61012,39.23731,""(39.237310000000, -76.610120000000)"",STREET,1"
"12/02/2017,22:15:00,4A,3700 S HANOVER ST,AGG. ASSAULT,O,FIREARM,913,SOUTHERN,Brooklyn,-76.61012,39.23731,""(39.237310000000, -76.610120000000)"",STREET,1"
"12/02/2017,22:00:00,6D,800 CHESAPEAKE AVE,LARCENY FROM AUTO,O,,912,SOUTHERN,Fairfield Area,-76.59746,39.23966,""(39.239660000000, -76.597460000000)"",STREET,1"
"12/02/2017,22:00:00,7A,2600 LLEWELYN AVE,AUTO THEFT,O,,332,EASTERN,Berea,-76.58071,39.30752,""(39.307520000000, -76.580710000000)"",STREET,1"
"12/02/2017,21:30:00,4E,500 BRUNSWICK ST,COMMON ASSAULT,I,HANDS,841,SOUTHWESTERN,Millhill,-76.65925,39.27902,""(39.279020000000, -76.659250000000)"",ROW/TOWNHO,1"
"12/02/2017,21:29:00,3AF,4400 SPRINGDALE,ROBBERY - STREET,O,FIREARM,622,NORTHWESTERN,Howard Park,-76.69295,39.32789,""(39.327890000000, -76.692950000000)"",STREET,1"
"12/02/2017,21:25:00,4E,400 HORNEL ST,COMMON ASSAULT,,HANDS,241,SOUTHEASTERN,Bayview,-76.54007,39.28869,""(39.288690000000, -76.540070000000)"",,1"
"12/02/2017,21:20:00,6C,600 E 33RD ST,LARCENY,I,,513,NORTHERN,Better Waverly,-76.60813,39.32829,""(39.328290000000, -76.608130000000)"",CHAIN FOOD,1"
"12/02/2017,21:19:00,4E,2100 WINDSOR GARDENS LN,COMMON ASSAULT,I,HANDS,821,SOUTHWESTERN,Wakefield,-76.69973,39.31017,""(39.310170000000, -76.699730000000)"",OTHER - IN,1"
"12/02/2017,21:10:00,4E,2400 S HANOVER ST,COMMON ASSAULT,O,HANDS,943,SOUTHERN,Spring Garden Industrial,-76.61466,39.26307,""(39.263070000000, -76.614660000000)"",STREET,1"
"12/02/2017,21:09:00,4C,2400 LIBERTY HGTS AVE,AGG. ASSAULT,O,OTHER,731,WESTERN,Mondawmin,-76.65399,39.31868,""(39.318680000000, -76.653990000000)"",STREET,1"
"12/02/2017,21:02:00,6E,300 N BRUCE ST,LARCENY,O,,711,WESTERN,Franklin Square,-76.64471,39.29222,""(39.292220000000, -76.644710000000)"",STREET,1"
"12/02/2017,21:00:00,6D,1900 ARGONNE DR,LARCENY FROM AUTO,O,,421,NORTHEASTERN,Morgan State University,-76.5815,39.34041,""(39.340410000000, -76.581500000000)"",STREET,1"
"12/02/2017,20:45:00,4E,2100 HOLLINS ST,COMMON ASSAULT,,HANDS,842,SOUTHWESTERN,Boyd-Booth,-76.65061,39.28701,""(39.287010000000, -76.650610000000)"",,1"
"12/02/2017,20:43:00,4E,2800 ELLICOTT DY,COMMON ASSAULT,I,HANDS,814,SOUTHWESTERN,Winchester,-76.664,39.3025,""(39.302500000000, -76.664000000000)"",ROW/TOWNHO,1"
"12/02/2017,20:30:00,3AF,2500 LIBERTY HTS,ROBBERY - STREET,O,FIREARM,611,NORTHWESTERN,Liberty Square,-76.6559,39.31947,""(39.319470000000, -76.655900000000)"",STREET,1"
"12/02/2017,20:30:00,7A,3000 OAKFORD AVE,AUTO THEFT,O,,532,NORTHERN,Parklane,-76.66444,39.34142,""(39.341420000000, -76.664440000000)"",STREET,1"
"12/02/2017,20:17:00,4C,2400 E MONUMENT ST,AGG. ASSAULT,,OTHER,323,EASTERN,Milton-Montford,-76.58287,39.29885,""(39.298850000000, -76.582870000000)"",,1"
"12/02/2017,20:15:00,4B,1800 RUXTON AVE,AGG. ASSAULT,I,KNIFE,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65502,39.30866,""(39.308660000000, -76.655020000000)"",ROW/TOWNHO,1"
"12/02/2017,20:15:00,4E,1800 RUXTON AVE,COMMON ASSAULT,I,HANDS,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65502,39.30866,""(39.308660000000, -76.655020000000)"",ROW/TOWNHO,1"
"12/02/2017,20:00:00,3AF,AV & N CAREY ST,ROBBERY - STREET,O,FIREARM,713,WESTERN,Harlem Park,-76.63851,39.29544,""(39.295440000000, -76.638510000000)"",STREET,1"
"12/02/2017,20:00:00,5A,300 S SMALLWOOD ST,BURGLARY,I,,841,SOUTHWESTERN,Carrollton Ridge,-76.65124,39.28328,""(39.283280000000, -76.651240000000)"",ROW/TOWNHO,1"
"12/02/2017,20:00:00,6D,2800 PULASKI HWY,LARCENY FROM AUTO,O,,221,SOUTHEASTERN,McElderry Park,-76.57689,39.29505,""(39.295050000000, -76.576890000000)"",STREET,1"
"12/02/2017,20:00:00,6G,300 W BALTIMORE ST,LARCENY,I,,111,CENTRAL,Downtown,-76.61992,39.28937,""(39.289370000000, -76.619920000000)"",RESTAURANT,1"
"12/02/2017,1905,1F,500 WILLOW AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,Wrenlane,-76.60946,39.34548,""(39.345480000000, -76.609460000000)"",Street,1"
"12/02/2017,19:57:00,4E,700 N FULTON AVE,COMMON ASSAULT,I,HANDS,722,WESTERN,Harlem Park,-76.64578,39.29683,""(39.296830000000, -76.645780000000)"",ROW/TOWNHO,1"
"12/02/2017,19:54:00,3AF,2900 W NORTH AVE,ROBBERY - STREET,O,FIREARM,811,SOUTHWESTERN,Walbrook,-76.66604,39.30919,""(39.309190000000, -76.666040000000)"",STREET,1"
"12/02/2017,19:40:00,6G,600 MAUDE AVE,LARCENY,,,913,SOUTHERN,Brooklyn,-76.6004,39.23815,""(39.238150000000, -76.600400000000)"",,1"
"12/02/2017,19:35:00,3AF,1900 BLOOMINGDALE RD,ROBBERY - STREET,O,FIREARM,811,SOUTHWESTERN,Walbrook,-76.67123,39.30899,""(39.308990000000, -76.671230000000)"",STREET,1"
"12/02/2017,19:35:00,6G,0 SOUTH ST,LARCENY,I,,111,CENTRAL,Downtown,-76.61088,39.28825,""(39.288250000000, -76.610880000000)"",RESTAURANT,1"
"12/02/2017,19:25:00,5A,2500 MADISON AVE,BURGLARY,I,,133,CENTRAL,Reservoir Hill,-76.63948,39.31435,""(39.314350000000, -76.639480000000)"",ROW/TOWNHO,1"
"12/02/2017,19:25:00,6C,4000 EASTERN AVE,LARCENY,I,,231,SOUTHEASTERN,Highlandtown,-76.56308,39.28681,""(39.286810000000, -76.563080000000)"",DRUG STORE,1"
"12/02/2017,19:10:00,3AF,1300 ASHLAND AVE,ROBBERY - STREET,,FIREARM,313,EASTERN,Oldtown,-76.60008,39.3003,""(39.300300000000, -76.600080000000)"",,1"
"12/02/2017,19:00:00,5B,1200 N DECKER AVE,BURGLARY,,,332,EASTERN,Berea,-76.57489,39.30545,""(39.305450000000, -76.574890000000)"",,1"
"12/02/2017,19:00:00,6B,2400 LIBERTY HEIGHTS AVE,LARCENY,O,,731,WESTERN,Mondawmin,-76.65399,39.31868,""(39.318680000000, -76.653990000000)"",OTHER - OU,1"
"12/02/2017,18:50:00,6C,3800 EASTERN AVE,LARCENY,I,,233,SOUTHEASTERN,Brewers Hill,-76.56499,39.28667,""(39.286670000000, -76.564990000000)"",DRUG STORE,1"
